step,psnr,IoU,surface normal similarity,depth
0,9.420768737792969,0.0,0.0,3.052842617034912
2000,20.79327964782715,0.0002448579823702253,0.0,0.21788963675498962
4000,22.191688537597656,0.00017250301880282904,0.0,0.08401510864496231
6000,23.8454647064209,0.0,0.0,0.03326648473739624
8000,24.965394973754883,0.00044389204545454544,0.0,0.013540921732783318
10000,26.2065486907959,0.00048828125,0.0,0.011061277240514755
12000,25.845476150512695,0.0,0.0,0.10305173695087433
14000,28.153949737548828,0.0,0.0,0.033018067479133606
16000,27.813430786132812,0.0018446180555555555,0.0,0.0020786907989531755
18000,26.359146118164062,0.0,0.0,0.09471674263477325
20000,27.95100975036621,0.0,0.0,0.004058591090142727
22000,27.57542610168457,0.0,0.0,0.008441422134637833
24000,30.705419540405273,0.0,0.0,0.025414446368813515
26000,30.158740997314453,0.000146484375,0.0,0.012073978781700134
28000,29.470972061157227,0.0,0.0,0.004838305525481701
30000,28.732145309448242,5.744485294117647e-05,0.0,0.012293409556150436
32000,30.939773559570312,0.0,0.0,0.002022512722760439
34000,28.189088821411133,0.0020345052083333335,0.0,0.01082968432456255
36000,29.843679428100586,0.0005144826876575604,0.0,0.005981649272143841
38000,27.610315322875977,0.0,0.0,0.03391971066594124
40000,27.810813903808594,0.0,0.0,0.0852404236793518
42000,28.527616500854492,0.0008754763621382222,0.0,0.015170076861977577
44000,27.242267608642578,0.0011541193181818182,0.0,0.003606917103752494
46000,30.177637100219727,0.0009765625,0.0,0.004759112372994423
48000,33.621238708496094,0.0,0.0,0.012981085106730461
50000,29.4592227935791,0.0006842619745845552,0.0,0.007262721192091703
52000,29.930233001708984,0.0007223942208462332,0.0,0.004341031424701214
54000,32.30338668823242,0.0,0.0,0.008103301748633385
56000,30.48725128173828,0.0009784735812133072,0.0,0.012087621726095676
58000,29.304840087890625,0.0,0.0,0.007758514489978552
60000,34.8663215637207,0.0,0.0,0.01379147544503212
62000,29.911930084228516,0.0,0.0,0.002493632957339287
64000,28.271764755249023,0.0,0.0,0.006141250487416983
66000,30.1751766204834,0.0,0.0,0.0015072234673425555
68000,30.063627243041992,0.0,0.0,0.0055823419243097305
70000,31.543697357177734,0.0,0.0,0.0027157017029821873
72000,29.64838409423828,0.0,0.0,0.045280247926712036
74000,30.581085205078125,0.0,0.0,0.0011554459342733026
76000,29.801063537597656,0.0,0.0,0.04006105661392212
78000,31.0899600982666,0.0,0.0,0.0063956077210605145
80000,30.47107696533203,0.0,0.0,0.005224306136369705
82000,29.36709213256836,0.0,0.0,0.002676311880350113
84000,30.24653434753418,0.0,0.0,0.003966472577303648
86000,31.390562057495117,0.0,0.0,0.010754747316241264
88000,33.140785217285156,0.0,0.0,0.0009141450864262879
90000,28.71931266784668,0.0,0.0,0.000690074753947556
92000,31.396520614624023,0.0009286412512218964,0.0,0.002703931415453553
94000,33.11293411254883,0.0,0.0,0.0009776399238035083
96000,29.755678176879883,0.0,0.0,0.0014071827754378319
98000,31.958900451660156,0.0010289653753151207,0.0,0.005105702206492424
100000,30.543222427368164,0.0,0.0,0.002535722218453884
102000,30.08793067932129,0.0,0.0,0.0016075553139671683
104000,28.839284896850586,0.0009765625,0.0,0.006436228286474943
106000,29.19260597229004,0.0,0.0,0.0012098770821467042
108000,33.03249740600586,0.0,0.0,0.0011537987738847733
110000,31.192344665527344,0.0009164222873900294,0.0,0.002931126393377781
112000,34.277740478515625,0.0,0.0,0.005147878080606461
114000,30.421222686767578,0.0,0.0,0.010330777615308762
116000,30.708654403686523,0.0,0.0,0.003463278291746974
118000,37.87484359741211,0.0,0.0,0.012185496278107166
120000,31.062280654907227,0.0,0.0,0.004835350904613733
122000,31.0708065032959,0.0006167763157894736,0.0,0.0039350781589746475
124000,31.045291900634766,0.0,0.0,0.00110953813418746
126000,31.380718231201172,0.0,0.0,0.00417212164029479
128000,30.749156951904297,0.0,0.0,0.007319202646613121
130000,38.249107360839844,0.0,0.0,0.012833109125494957
132000,28.649280548095703,0.000732421875,0.0,0.004065801855176687
134000,30.177608489990234,0.0,0.0,0.00468292273581028
136000,29.653812408447266,0.0,0.0,0.001053736312314868
138000,33.080726623535156,0.0,0.0,0.01541886292397976
140000,32.025001525878906,0.0006009615384615385,0.0,0.00211750203743577
142000,33.344356536865234,0.0,0.0,0.002780345967039466
144000,35.567962646484375,0.0,0.0,0.00400933064520359
146000,31.286373138427734,0.0,0.0,0.0009881024016067386
148000,30.459566116333008,0.0,0.0,0.0005185337504372001
150000,30.193920135498047,0.0008877840909090909,0.0,0.00523456372320652
152000,30.441925048828125,0.0,0.0,0.0014214306138455868
154000,32.463226318359375,0.0005144826876575604,0.0,0.005432995967566967
156000,32.826171875,0.0,0.0,0.0010121563682332635
158000,32.19364547729492,0.0003255208333333333,0.0,0.005199464038014412
160000,31.63003158569336,0.0,0.0,0.0012292396277189255
162000,30.37651252746582,0.0017755681818181818,0.0,0.0060423025861382484
164000,30.607419967651367,0.0003255208333333333,0.0,0.0006770038744434714
166000,33.08982849121094,0.0,0.0,0.012108253315091133
168000,31.90317153930664,0.0004887585532746823,0.0,0.004134919960051775
170000,38.45079040527344,0.0,0.0,0.009332075715065002
172000,30.13328742980957,0.0026041666666666665,0.0,0.006333836354315281
174000,34.317989349365234,0.0,0.0,0.00545346038416028
176000,33.987178802490234,0.0,0.0,0.0009337737574242055
178000,27.733428955078125,0.0,0.0,0.05610840767621994
180000,30.644197463989258,0.0,0.0,0.0381726510822773
182000,33.007625579833984,0.000390625,0.0,0.003938400186598301
184000,33.38119888305664,0.0,0.0,0.0054376511834561825
186000,35.37171936035156,0.0,0.0,0.00114237773232162
188000,31.227977752685547,0.0,0.0,0.0018032529624179006
190000,32.55918502807617,0.0,0.0,0.0014012895990163088
192000,35.364986419677734,0.0,0.0,0.0012446593027561903
194000,32.32378387451172,0.0009068080357142857,0.0,0.0014989739283919334
196000,35.12559509277344,0.0,0.0,0.0008863169932737947
198000,31.48695182800293,0.0,0.0,0.0016331687802448869
200000,33.32172775268555,0.0008050140877465356,0.0,0.003830316010862589
